event_id,ad_id,user_id,timestamp,day_of_week,time_of_day,event_type
28765,176,u01761,2025-06-21 04:49:28,Saturday,Night,Impression
377106,180,u01402,2025-07-28 11:30:17,Monday,Morning,Impression
5023,102,u01306,2025-05-25 11:06:10,Sunday,Morning,Impression
316169,176,u01755,2025-06-22 01:15:06,Sunday,Night,Impression
280746,134,u00209,2025-07-12 01:42:06,Saturday,Night,Impression
396884,111,u00068,2025-07-03 04:01:46,Thursday,Night,Impression
195562,23,u00969,2025-05-14 19:40:12,Wednesday,Evening,Click
307020,153,u01283,2025-05-12 05:02:33,Monday,Night,Impression
201815,120,u01440,2025-07-14 05:47:07,Monday,Night,Impression
136208,11,u00303,2025-07-25 09:25:52,Friday,Morning,Impression
8184,146,u01083,2025-07-24 19:55:34,Thursday,Evening,Click
136574,64,u00367,2025-05-08 02:27:30,Thursday,Night,Impression
27441,92,u00360,2025-07-19 16:55:30,Saturday,Afternoon,Like
314186,197,u01449,2025-06-13 04:58:12,Friday,Night,Impression
114903,7,u00528,2025-07-09 12:57:20,Wednesday,Afternoon,Comment
56883,69,u01091,2025-06-13 16:29:31,Friday,Afternoon,Impression
232110,120,u00571,2025-06-05 04:34:36,Thursday,Night,Impression
242911,135,u00276,2025-07-22 01:34:39,Tuesday,Night,Click
281839,36,u01798,2025-07-26 08:11:43,Saturday,Morning,Impression
131098,164,u00387,2025-07-04 23:23:04,Friday,Evening,Impression
39768,74,u01230,2025-07-01 12:07:43,Tuesday,Afternoon,Impression
281265,195,u01566,2025-06-10 23:03:57,Tuesday,Evening,Impression
230319,8,u00581,2025-05-17 22:16:27,Saturday,Evening,Impression
389030,117,u00591,2025-07-12 03:03:07,Saturday,Night,Click
33052,73,u01534,2025-07-01 21:48:42,Tuesday,Evening,Impression
215983,134,u00002,2025-06-26 02:56:22,Thursday,Night,Impression
296668,127,u00739,2025-06-23 10:27:18,Monday,Morning,Impression
340358,121,u01379,2025-07-09 13:49:13,Wednesday,Afternoon,Impression
210776,10,u01790,2025-06-06 05:03:55,Friday,Night,Impression
147670,36,u01169,2025-07-14 10:30:03,Monday,Morning,Impression
387963,197,u01047,2025-06-30 15:49:29,Monday,Afternoon,Impression
50636,79,u00599,2025-05-19 13:57:29,Monday,Afternoon,Impression
265328,91,u00750,2025-06-22 12:59:03,Sunday,Afternoon,Impression
358395,11,u01614,2025-07-09 15:15:13,Wednesday,Afternoon,Impression
322769,10,u00399,2025-05-14 05:09:41,Wednesday,Night,Impression
60232,156,u01643,2025-06-29 17:03:31,Sunday,Afternoon,Impression
114932,64,u01682,2025-05-18 19:32:07,Sunday,Evening,Impression
279778,11,u01137,2025-07-01 14:32:16,Tuesday,Afternoon,Impression
231981,65,u00187,2025-06-17 13:51:28,Tuesday,Afternoon,Impression
336106,48,u01076,2025-06-29 17:28:55,Sunday,Afternoon,Impression
249997,181,u00869,2025-07-28 12:00:28,Monday,Afternoon,Impression
148650,173,u01558,2025-08-05 12:14:57,Tuesday,Afternoon,Impression
223140,108,u01557,2025-07-09 21:33:03,Wednesday,Evening,Impression
263079,134,u00371,2025-06-08 08:57:56,Sunday,Morning,Impression
144870,108,u01651,2025-07-26 20:07:19,Saturday,Evening,Impression
126216,101,u00919,2025-06-21 15:53:23,Saturday,Afternoon,Impression
52725,186,u00664,2025-06-11 00:31:21,Wednesday,Night,Purchase
379755,102,u01255,2025-07-15 02:13:46,Tuesday,Night,Like
239922,2,u00096,2025-06-11 14:15:12,Wednesday,Afternoon,Impression
379867,68,u01252,2025-05-17 10:16:39,Saturday,Morning,Impression
376253,37,u00485,2025-07-01 22:29:26,Tuesday,Evening,Impression
160075,69,u01636,2025-06-15 12:56:19,Sunday,Afternoon,Impression
7554,107,u01001,2025-07-28 13:41:58,Monday,Afternoon,Impression
45788,92,u01020,2025-07-20 03:41:32,Sunday,Night,Impression
286316,127,u00748,2025-07-09 09:59:48,Wednesday,Morning,Impression
101685,111,u01314,2025-07-04 00:36:53,Friday,Night,Impression
368933,70,u00989,2025-07-05 07:47:33,Saturday,Morning,Impression
282423,73,u00672,2025-07-31 20:19:21,Thursday,Evening,Impression
176407,116,u00982,2025-07-23 10:13:34,Wednesday,Morning,Impression
240938,27,u00761,2025-06-24 19:04:02,Tuesday,Evening,Impression
214344,105,u00931,2025-07-20 04:07:29,Sunday,Night,Impression
375141,180,u01587,2025-07-05 07:52:13,Saturday,Morning,Impression
189764,135,u00173,2025-07-31 05:48:35,Thursday,Night,Impression
340325,47,u01401,2025-05-13 16:04:31,Tuesday,Afternoon,Impression
325749,64,u00829,2025-06-02 08:29:34,Monday,Morning,Impression
8007,181,u01710,2025-06-14 02:57:29,Saturday,Night,Impression
180570,47,u00560,2025-07-08 11:57:59,Tuesday,Morning,Impression
124758,192,u00058,2025-07-14 02:40:24,Monday,Night,Impression
273460,101,u00685,2025-07-02 23:58:30,Wednesday,Evening,Impression
307040,64,u00284,2025-06-24 20:25:14,Tuesday,Evening,Click
34409,111,u01244,2025-06-08 04:52:59,Sunday,Night,Impression
196763,172,u00911,2025-05-26 00:53:51,Monday,Night,Impression
288772,146,u00629,2025-07-17 20:12:54,Thursday,Evening,Impression
202982,127,u01626,2025-07-12 09:22:01,Saturday,Morning,Impression
179106,177,u01288,2025-07-05 03:33:14,Saturday,Night,Impression
125885,77,u00500,2025-08-06 10:36:16,Wednesday,Morning,Click
190397,65,u00832,2025-07-26 12:17:46,Saturday,Afternoon,Click
246148,53,u01747,2025-06-21 12:12:14,Saturday,Afternoon,Impression
107572,120,u01640,2025-07-03 15:18:34,Thursday,Afternoon,Impression
306220,156,u01508,2025-06-08 21:07:34,Sunday,Evening,Impression
77632,172,u00649,2025-06-22 05:11:49,Sunday,Night,Impression
205593,48,u01606,2025-07-18 21:02:18,Friday,Evening,Impression
221489,11,u00055,2025-06-02 03:04:07,Monday,Night,Impression
97362,47,u00861,2025-05-19 19:39:47,Monday,Evening,Impression
233430,120,u01525,2025-06-27 15:56:58,Friday,Afternoon,Impression
290323,120,u01109,2025-06-10 08:32:46,Tuesday,Morning,Impression
112536,102,u01504,2025-07-16 17:48:50,Wednesday,Afternoon,Impression
73097,186,u01775,2025-05-31 18:08:10,Saturday,Evening,Impression
83592,65,u01390,2025-07-12 14:06:51,Saturday,Afternoon,Impression
72795,156,u00639,2025-06-23 03:46:20,Monday,Night,Impression
50156,36,u01143,2025-05-25 04:36:19,Sunday,Night,Impression
304881,47,u01333,2025-06-04 22:53:31,Wednesday,Evening,Comment
17948,156,u00797,2025-07-03 22:12:35,Thursday,Evening,Click
152974,107,u01101,2025-07-12 22:31:51,Saturday,Evening,Impression
263533,169,u01374,2025-07-08 03:35:26,Tuesday,Night,Impression
113086,37,u00104,2025-06-11 17:40:01,Wednesday,Afternoon,Impression
164166,10,u00073,2025-06-10 23:53:58,Tuesday,Evening,Impression
241870,75,u00903,2025-06-05 09:39:09,Thursday,Morning,Click
219760,23,u01667,2025-05-10 12:58:10,Saturday,Afternoon,Impression
279373,77,u00269,2025-06-14 16:26:31,Saturday,Afternoon,Click
327647,171,u00722,2025-06-16 00:33:29,Monday,Night,Impression
24118,37,u00314,2025-08-02 03:55:05,Saturday,Night,Impression
358848,92,u00975,2025-08-03 05:33:20,Sunday,Night,Impression
140052,10,u00660,2025-06-17 04:02:01,Tuesday,Night,Like
18582,74,u00353,2025-05-25 21:49:09,Sunday,Evening,Impression
258794,116,u01144,2025-06-21 12:36:46,Saturday,Afternoon,Impression
293147,108,u00980,2025-06-06 14:37:16,Friday,Afternoon,Impression
355068,167,u00804,2025-06-22 09:37:16,Sunday,Morning,Impression
105510,47,u01615,2025-05-14 07:25:52,Wednesday,Morning,Impression
322721,53,u01781,2025-05-15 08:53:28,Thursday,Morning,Impression
277064,92,u01049,2025-07-28 21:12:46,Monday,Evening,Impression
191676,134,u00833,2025-07-22 07:21:03,Tuesday,Morning,Impression
137293,153,u01560,2025-06-24 17:59:40,Tuesday,Afternoon,Click
219488,101,u00782,2025-06-17 20:31:59,Tuesday,Evening,Impression
112135,23,u00163,2025-06-19 00:13:03,Thursday,Night,Share
252750,159,u00552,2025-06-13 07:20:47,Friday,Morning,Impression
333943,37,u00817,2025-08-02 09:39:21,Saturday,Morning,Impression
336228,131,u01098,2025-06-23 20:06:47,Monday,Evening,Impression
169669,131,u01616,2025-05-25 11:52:54,Sunday,Morning,Share
14192,75,u00811,2025-06-24 06:58:51,Tuesday,Morning,Impression
107807,190,u00077,2025-05-11 21:45:44,Sunday,Evening,Impression
192067,195,u00649,2025-07-05 22:48:33,Saturday,Evening,Impression
122041,73,u01051,2025-07-15 16:51:36,Tuesday,Afternoon,Impression
330472,121,u01730,2025-07-18 23:59:15,Friday,Evening,Impression
104762,108,u01423,2025-07-26 00:20:49,Saturday,Night,Impression
91049,116,u00900,2025-06-13 15:14:31,Friday,Afternoon,Impression
17972,134,u01703,2025-07-25 06:16:16,Friday,Morning,Impression
119446,146,u01480,2025-06-14 23:59:01,Saturday,Evening,Impression
97898,101,u00987,2025-06-30 14:24:10,Monday,Afternoon,Impression
229075,186,u00051,2025-06-10 15:02:08,Tuesday,Afternoon,Impression
248704,26,u00983,2025-07-15 17:38:58,Tuesday,Afternoon,Impression
261508,121,u01600,2025-06-16 04:52:44,Monday,Night,Impression
237676,195,u01363,2025-07-06 04:33:20,Sunday,Night,Like
261304,74,u00288,2025-07-10 07:54:01,Thursday,Morning,Impression
299169,69,u01009,2025-05-24 12:20:13,Saturday,Afternoon,Impression
337071,159,u00270,2025-05-09 06:43:11,Friday,Morning,Comment
208534,188,u00909,2025-05-26 04:20:27,Monday,Night,Click
371433,171,u00176,2025-06-27 18:22:12,Friday,Evening,Impression
192196,11,u00421,2025-05-29 01:53:16,Thursday,Night,Impression
203165,37,u01269,2025-06-10 04:07:07,Tuesday,Night,Impression
227715,91,u01364,2025-06-03 19:31:58,Tuesday,Evening,Impression
184614,53,u00447,2025-06-25 08:19:28,Wednesday,Morning,Click
96978,79,u00093,2025-05-16 22:38:44,Friday,Evening,Impression
109613,173,u01413,2025-06-22 19:51:21,Sunday,Evening,Impression
188639,108,u01031,2025-07-23 05:14:47,Wednesday,Night,Impression
174296,37,u00988,2025-06-19 18:17:35,Thursday,Evening,Impression
231913,120,u00083,2025-05-13 20:07:15,Tuesday,Evening,Impression
185986,53,u00793,2025-06-09 20:32:52,Monday,Evening,Impression
90558,134,u01580,2025-08-05 09:06:22,Tuesday,Morning,Impression
312491,111,u00124,2025-06-09 02:07:22,Monday,Night,Like
160031,105,u00558,2025-06-23 09:04:05,Monday,Morning,Impression
44618,74,u00047,2025-06-16 10:54:43,Monday,Morning,Click
290744,37,u00759,2025-06-16 11:09:36,Monday,Morning,Impression
84335,105,u01569,2025-06-17 22:57:35,Tuesday,Evening,Impression
174937,117,u00837,2025-06-13 07:46:28,Friday,Morning,Impression
161953,102,u01572,2025-05-15 23:23:30,Thursday,Evening,Impression
147561,6,u00301,2025-05-29 21:38:56,Thursday,Evening,Impression
161873,111,u01810,2025-06-28 13:21:31,Saturday,Afternoon,Impression
89553,75,u00304,2025-06-26 10:19:10,Thursday,Morning,Impression
20593,92,u01310,2025-06-16 19:44:09,Monday,Evening,Click
91210,195,u01398,2025-05-25 02:20:47,Sunday,Night,Impression
347588,146,u00895,2025-07-16 15:36:26,Wednesday,Afternoon,Impression
280160,80,u00317,2025-06-16 23:12:43,Monday,Evening,Impression
319308,186,u01452,2025-06-07 12:32:14,Saturday,Afternoon,Impression
339355,120,u00369,2025-06-25 12:51:48,Wednesday,Afternoon,Impression
247197,27,u00873,2025-06-05 14:32:22,Thursday,Afternoon,Impression
61710,91,u00377,2025-06-13 15:57:03,Friday,Afternoon,Share
272232,10,u00307,2025-06-03 18:44:45,Tuesday,Evening,Like
361258,190,u00977,2025-06-10 18:24:31,Tuesday,Evening,Impression
178512,92,u00749,2025-06-09 03:37:54,Monday,Night,Click
248944,48,u00836,2025-06-11 20:00:19,Wednesday,Evening,Impression
184387,64,u01563,2025-05-15 15:45:25,Thursday,Afternoon,Impression
68668,27,u01542,2025-07-29 18:42:07,Tuesday,Evening,Impression
77917,47,u01544,2025-06-27 18:16:38,Friday,Evening,Impression
50184,64,u00536,2025-07-02 12:44:38,Wednesday,Afternoon,Impression
204153,48,u00228,2025-07-07 09:52:09,Monday,Morning,Click
147198,47,u00570,2025-05-10 16:47:56,Saturday,Afternoon,Like
208798,117,u00169,2025-07-05 23:03:07,Saturday,Evening,Impression
41429,164,u01014,2025-06-19 05:51:30,Thursday,Night,Impression
262607,171,u01766,2025-06-14 20:23:21,Saturday,Evening,Click
81306,36,u01746,2025-06-25 16:39:39,Wednesday,Afternoon,Impression
270460,164,u01054,2025-06-07 18:27:24,Saturday,Evening,Impression
39234,37,u00024,2025-05-19 11:32:25,Monday,Morning,Impression
232383,75,u00201,2025-05-20 06:23:40,Tuesday,Morning,Impression
295433,6,u00651,2025-06-16 00:13:49,Monday,Night,Impression
125339,123,u00897,2025-06-28 12:09:18,Saturday,Afternoon,Impression
54399,36,u01443,2025-06-03 04:33:09,Tuesday,Night,Impression
186043,36,u01579,2025-07-24 06:52:25,Thursday,Morning,Impression
168694,159,u01473,2025-06-30 20:09:23,Monday,Evening,Impression
91553,79,u00275,2025-06-14 22:35:04,Saturday,Evening,Impression
141492,131,u00692,2025-07-18 15:41:41,Friday,Afternoon,Impression
376007,146,u00249,2025-06-23 07:11:04,Monday,Morning,Impression
86425,68,u00695,2025-05-07 20:26:19,Wednesday,Evening,Impression
31694,48,u00597,2025-07-08 05:00:32,Tuesday,Night,Impression
257443,74,u00432,2025-06-05 06:38:25,Thursday,Morning,Impression
328828,134,u00339,2025-06-18 01:54:27,Wednesday,Night,Impression
253376,108,u00413,2025-05-27 10:50:03,Tuesday,Morning,Click
305818,75,u01745,2025-07-19 23:57:44,Saturday,Evening,Impression
62193,159,u00296,2025-05-19 13:54:43,Monday,Afternoon,Impression
51175,23,u00835,2025-06-08 21:21:21,Sunday,Evening,Impression
17797,68,u00185,2025-06-20 17:42:03,Friday,Afternoon,Impression
293587,171,u00477,2025-05-22 01:19:39,Thursday,Night,Impression
37833,146,u01083,2025-07-08 00:15:54,Tuesday,Night,Click
152890,80,u01670,2025-06-08 16:24:54,Sunday,Afternoon,Impression
77750,164,u01529,2025-07-05 09:07:08,Saturday,Morning,Impression
380096,188,u01227,2025-06-23 06:26:36,Monday,Morning,Impression
110864,65,u01773,2025-07-24 00:09:48,Thursday,Night,Impression
125961,102,u00420,2025-08-04 22:36:05,Monday,Evening,Impression
9805,102,u00269,2025-07-24 08:54:04,Thursday,Morning,Impression
387274,101,u01249,2025-06-14 19:10:57,Saturday,Evening,Impression
195397,116,u01671,2025-07-02 11:04:09,Wednesday,Morning,Click
392511,11,u00654,2025-07-27 08:23:32,Sunday,Morning,Impression
362443,108,u00246,2025-06-13 17:08:24,Friday,Afternoon,Impression
30560,102,u00777,2025-07-20 03:23:52,Sunday,Night,Impression
103154,8,u01389,2025-05-17 19:31:54,Saturday,Evening,Impression
357176,167,u00375,2025-07-19 11:49:40,Saturday,Morning,Impression
333336,70,u00126,2025-07-17 06:03:00,Thursday,Morning,Impression
329452,79,u00976,2025-07-17 02:55:01,Thursday,Night,Impression
169540,47,u01211,2025-07-07 11:34:42,Monday,Morning,Impression
97581,70,u00036,2025-07-23 22:53:56,Wednesday,Evening,Impression
295497,169,u00069,2025-06-01 10:11:57,Sunday,Morning,Impression
142327,64,u00087,2025-06-23 04:48:30,Monday,Night,Impression
171057,123,u01614,2025-05-24 17:31:52,Saturday,Afternoon,Impression
144396,47,u01494,2025-06-16 00:47:26,Monday,Night,Impression
146344,2,u01199,2025-06-09 08:23:26,Monday,Morning,Impression
163250,77,u01592,2025-07-06 01:25:58,Sunday,Night,Impression
205238,167,u01233,2025-06-19 01:00:59,Thursday,Night,Impression
274941,23,u01477,2025-06-16 10:47:09,Monday,Morning,Impression
307828,108,u00942,2025-07-06 10:16:05,Sunday,Morning,Impression
265866,146,u01096,2025-07-16 12:20:13,Wednesday,Afternoon,Impression
165408,48,u00638,2025-06-20 12:47:46,Friday,Afternoon,Impression
199804,26,u01420,2025-07-25 07:18:47,Friday,Morning,Impression
259017,195,u00312,2025-07-07 21:26:00,Monday,Evening,Impression
382846,121,u01012,2025-07-11 14:22:47,Friday,Afternoon,Impression
334718,48,u00243,2025-07-02 07:20:53,Wednesday,Morning,Impression
24315,64,u01067,2025-05-10 11:38:08,Saturday,Morning,Impression
271189,177,u00157,2025-05-22 02:25:43,Thursday,Night,Comment
179088,171,u00019,2025-06-12 06:27:35,Thursday,Morning,Like
79211,37,u01330,2025-07-18 16:33:45,Friday,Afternoon,Impression
259878,68,u00553,2025-06-01 06:14:09,Sunday,Morning,Click
89679,169,u00729,2025-05-26 21:05:47,Monday,Evening,Impression
272459,134,u01465,2025-06-28 13:50:36,Saturday,Afternoon,Impression
387966,108,u00628,2025-07-24 18:14:26,Thursday,Evening,Impression
15856,27,u00207,2025-06-11 11:19:37,Wednesday,Morning,Impression
293424,172,u00197,2025-07-09 23:55:57,Wednesday,Evening,Impression
75001,7,u00042,2025-06-25 11:46:34,Wednesday,Morning,Impression
39057,37,u00161,2025-06-22 13:37:29,Sunday,Afternoon,Impression
279248,197,u00433,2025-07-07 10:29:20,Monday,Morning,Impression
91607,77,u01253,2025-07-04 03:14:12,Friday,Night,Impression
47954,111,u01550,2025-06-30 04:50:30,Monday,Night,Impression
364630,105,u00438,2025-08-03 08:44:30,Sunday,Morning,Impression
247088,37,u00271,2025-05-28 16:18:12,Wednesday,Afternoon,Impression
78462,195,u00070,2025-06-03 20:35:56,Tuesday,Evening,Impression
384207,65,u00128,2025-07-13 18:39:07,Sunday,Evening,Click
258138,73,u00395,2025-07-09 05:59:28,Wednesday,Night,Impression
118084,70,u01706,2025-07-04 16:30:19,Friday,Afternoon,Impression
6791,186,u00213,2025-06-02 04:48:44,Monday,Night,Impression
338947,27,u01786,2025-07-18 00:50:25,Friday,Night,Impression
60371,91,u01757,2025-07-30 06:27:22,Wednesday,Morning,Impression
203272,36,u00435,2025-06-16 16:51:10,Monday,Afternoon,Impression
79439,159,u01062,2025-05-22 01:03:17,Thursday,Night,Impression
56819,173,u00767,2025-08-04 15:35:01,Monday,Afternoon,Impression
100214,80,u00669,2025-07-23 09:57:04,Wednesday,Morning,Impression
118774,153,u01070,2025-06-04 07:40:27,Wednesday,Morning,Impression
209433,176,u00753,2025-05-30 01:05:25,Friday,Night,Impression
26178,79,u00574,2025-06-29 00:32:48,Sunday,Night,Share
109796,116,u00823,2025-07-29 17:57:09,Tuesday,Afternoon,Impression
21059,127,u01119,2025-07-25 20:59:17,Friday,Evening,Impression
137327,116,u01118,2025-07-09 15:35:02,Wednesday,Afternoon,Impression
323295,123,u00723,2025-06-27 17:19:26,Friday,Afternoon,Impression
211699,101,u00062,2025-07-03 23:46:20,Thursday,Evening,Impression
298126,156,u01326,2025-05-31 09:06:06,Saturday,Morning,Impression
346223,7,u00621,2025-06-21 00:51:30,Saturday,Night,Impression
326325,91,u00016,2025-06-26 10:25:16,Thursday,Morning,Impression
163367,101,u01654,2025-07-03 02:02:57,Thursday,Night,Impression
320206,68,u00054,2025-06-30 14:20:17,Monday,Afternoon,Impression
278960,37,u01424,2025-08-01 12:44:36,Friday,Afternoon,Impression
58225,8,u01017,2025-06-12 11:56:15,Thursday,Morning,Impression
205544,123,u00321,2025-05-16 04:06:45,Friday,Night,Impression
146281,91,u00655,2025-05-24 15:49:46,Saturday,Afternoon,Impression
53494,47,u00236,2025-05-22 22:54:58,Thursday,Evening,Impression
275979,107,u01213,2025-06-09 16:52:38,Monday,Afternoon,Impression
91624,79,u00373,2025-05-19 13:28:59,Monday,Afternoon,Impression
106134,186,u00111,2025-06-06 16:37:29,Friday,Afternoon,Impression
38947,36,u00927,2025-06-20 19:56:37,Friday,Evening,Impression
28513,73,u01719,2025-07-29 11:13:35,Tuesday,Morning,Click
8082,186,u00802,2025-05-31 05:45:32,Saturday,Night,Impression
177116,47,u00410,2025-06-23 05:47:35,Monday,Night,Impression
176689,75,u01132,2025-07-13 08:47:48,Sunday,Morning,Impression
63356,26,u01590,2025-07-16 12:34:12,Wednesday,Afternoon,Impression
29925,64,u00123,2025-05-29 02:26:17,Thursday,Night,Click
232125,92,u00848,2025-07-18 05:37:37,Friday,Night,Impression
230719,135,u00898,2025-07-20 03:19:13,Sunday,Night,Impression
354281,102,u00603,2025-05-23 02:43:27,Friday,Night,Impression
344500,134,u01356,2025-07-02 08:24:35,Wednesday,Morning,Impression
53192,7,u01721,2025-05-31 09:50:34,Saturday,Morning,Impression
374665,127,u00726,2025-06-17 03:12:24,Tuesday,Night,Impression
398636,120,u00266,2025-06-20 11:08:30,Friday,Morning,Impression
156131,68,u01405,2025-07-13 19:28:36,Sunday,Evening,Impression
392575,172,u00827,2025-06-30 04:37:50,Monday,Night,Impression
312330,117,u01097,2025-06-16 11:14:13,Monday,Morning,Click
301474,36,u01106,2025-07-28 03:46:18,Monday,Night,Like
330021,177,u00715,2025-07-08 02:05:31,Tuesday,Night,Impression
313529,169,u00375,2025-05-17 18:51:17,Saturday,Evening,Impression
46857,2,u00851,2025-05-30 04:41:18,Friday,Night,Impression
24433,121,u00917,2025-06-25 04:30:42,Wednesday,Night,Impression
250319,173,u00853,2025-06-27 18:43:09,Friday,Evening,Impression
107958,159,u00617,2025-05-19 02:49:39,Monday,Night,Share
260548,172,u01553,2025-07-07 00:15:43,Monday,Night,Click
97846,91,u00922,2025-06-07 00:37:03,Saturday,Night,Impression
55811,74,u00704,2025-05-12 14:21:50,Monday,Afternoon,Impression
247678,192,u00329,2025-06-24 07:58:10,Tuesday,Morning,Impression
179800,181,u00963,2025-06-14 18:40:15,Saturday,Evening,Impression
13331,181,u01261,2025-06-15 23:41:23,Sunday,Evening,Impression
197854,120,u00423,2025-06-16 11:43:06,Monday,Morning,Impression
299833,68,u01007,2025-05-21 16:49:43,Wednesday,Afternoon,Impression
25628,127,u00182,2025-06-25 12:04:03,Wednesday,Afternoon,Impression
182494,11,u01446,2025-06-15 12:17:33,Sunday,Afternoon,Impression
253759,171,u00012,2025-06-13 03:44:08,Friday,Night,Impression
358453,6,u01448,2025-06-22 05:10:11,Sunday,Night,Impression
80149,64,u01160,2025-05-20 18:39:45,Tuesday,Evening,Like
258601,159,u01044,2025-05-19 19:07:07,Monday,Evening,Impression
357198,153,u01133,2025-06-28 17:37:32,Saturday,Afternoon,Impression
140669,117,u01441,2025-07-20 00:54:17,Sunday,Night,Comment
114757,36,u00747,2025-06-06 09:46:06,Friday,Morning,Impression
281547,102,u01305,2025-07-19 12:26:55,Saturday,Afternoon,Impression
150947,70,u00678,2025-06-13 23:04:25,Friday,Evening,Impression
99657,75,u00232,2025-05-26 02:22:36,Monday,Night,Click
358518,74,u00154,2025-06-25 02:20:07,Wednesday,Night,Impression
362092,64,u01066,2025-05-17 17:06:29,Saturday,Afternoon,Impression
303640,8,u00462,2025-06-09 05:14:51,Monday,Night,Impression
383647,80,u00517,2025-05-25 00:18:34,Sunday,Night,Like
227637,153,u00121,2025-06-02 03:36:38,Monday,Night,Impression
59388,120,u00738,2025-06-23 19:16:06,Monday,Evening,Impression
10231,92,u01239,2025-06-25 20:32:38,Wednesday,Evening,Impression
309259,64,u00590,2025-06-17 21:25:50,Tuesday,Evening,Impression
252962,65,u01474,2025-06-07 09:25:32,Saturday,Morning,Impression
174623,186,u00105,2025-06-25 05:06:34,Wednesday,Night,Impression
339203,172,u01111,2025-07-01 07:37:42,Tuesday,Morning,Impression
395888,75,u01396,2025-07-09 18:32:30,Wednesday,Evening,Impression
164206,102,u01704,2025-06-30 08:27:50,Monday,Morning,Click
201767,169,u00858,2025-05-13 08:59:34,Tuesday,Morning,Impression
367693,6,u01246,2025-06-25 00:09:16,Wednesday,Night,Click
80099,65,u01748,2025-06-30 02:43:44,Monday,Night,Impression
355579,107,u01139,2025-06-21 08:21:32,Saturday,Morning,Impression
215138,186,u00143,2025-06-19 08:58:04,Thursday,Morning,Impression
387130,159,u01612,2025-05-16 08:17:37,Friday,Morning,Impression
116362,6,u01045,2025-05-19 21:16:05,Monday,Evening,Impression
118025,92,u01337,2025-06-14 20:15:25,Saturday,Evening,Impression
203801,121,u01088,2025-07-18 13:18:32,Friday,Afternoon,Impression
220667,64,u00546,2025-06-05 17:27:29,Thursday,Afternoon,Impression
190496,188,u01289,2025-06-23 19:32:51,Monday,Evening,Impression
385525,37,u00479,2025-07-21 00:09:00,Monday,Night,Impression
241873,68,u00724,2025-05-10 23:30:40,Saturday,Evening,Impression
230874,108,u01245,2025-06-17 08:55:28,Tuesday,Morning,Impression
93105,135,u01269,2025-07-23 04:01:28,Wednesday,Night,Click
174742,77,u00534,2025-06-19 10:09:46,Thursday,Morning,Impression
265212,92,u00244,2025-07-03 00:15:12,Thursday,Night,Impression
281639,135,u01464,2025-06-30 12:48:40,Monday,Afternoon,Impression
142445,123,u01743,2025-05-27 15:15:36,Tuesday,Afternoon,Impression
382141,153,u01554,2025-06-29 23:09:22,Sunday,Evening,Impression
153611,10,u00171,2025-06-10 22:42:31,Tuesday,Evening,Impression
334254,23,u01758,2025-06-21 16:50:08,Saturday,Afternoon,Impression
33672,101,u01375,2025-07-22 16:28:48,Tuesday,Afternoon,Impression
193183,68,u01111,2025-07-11 09:31:36,Friday,Morning,Impression
347088,53,u00481,2025-06-21 13:49:13,Saturday,Afternoon,Impression
24962,160,u01611,2025-07-13 12:36:41,Sunday,Afternoon,Impression
344921,134,u00755,2025-06-24 05:48:54,Tuesday,Night,Impression
120160,181,u00666,2025-07-29 06:16:46,Tuesday,Morning,Impression
6413,92,u00049,2025-07-01 12:38:44,Tuesday,Afternoon,Click
141605,11,u00242,2025-07-15 00:54:39,Tuesday,Night,Click
209717,10,u01771,2025-07-10 15:09:53,Thursday,Afternoon,Impression
202045,169,u00573,2025-05-22 12:55:28,Thursday,Afternoon,Impression
286052,79,u01263,2025-05-15 19:05:07,Thursday,Evening,Impression
259537,169,u00101,2025-05-28 14:58:26,Wednesday,Afternoon,Impression
70597,69,u00754,2025-06-24 08:04:48,Tuesday,Morning,Impression
268932,79,u00155,2025-07-15 02:16:10,Tuesday,Night,Impression
310972,26,u00330,2025-07-03 20:51:26,Thursday,Evening,Impression
107672,11,u00326,2025-06-23 07:59:40,Monday,Morning,Impression
391079,75,u00636,2025-06-24 06:18:55,Tuesday,Morning,Impression
261653,74,u00711,2025-05-23 22:19:00,Friday,Evening,Impression
320080,156,u00456,2025-06-06 19:12:51,Friday,Evening,Impression
71126,127,u00424,2025-06-21 00:20:57,Saturday,Night,Impression
118948,102,u00010,2025-08-05 17:27:57,Tuesday,Afternoon,Impression
53935,23,u01700,2025-05-29 21:12:19,Thursday,Evening,Impression
162241,73,u00114,2025-07-29 13:57:05,Tuesday,Afternoon,Impression
253619,105,u01604,2025-07-05 14:47:08,Saturday,Afternoon,Impression
234271,159,u00840,2025-05-22 08:10:14,Thursday,Morning,Impression
227606,159,u00602,2025-06-16 06:54:15,Monday,Morning,Impression
133884,107,u00065,2025-07-11 07:00:38,Friday,Morning,Purchase
320363,75,u00514,2025-05-18 15:53:43,Sunday,Afternoon,Impression
91254,159,u00535,2025-05-13 12:52:27,Tuesday,Afternoon,Like
118055,23,u01495,2025-06-17 00:26:38,Tuesday,Night,Impression
243767,120,u00778,2025-07-07 20:39:22,Monday,Evening,Impression
283852,23,u01769,2025-06-17 13:22:28,Tuesday,Afternoon,Impression
313720,75,u00798,2025-07-29 09:36:21,Tuesday,Morning,Impression
238747,2,u01208,2025-06-24 03:24:11,Tuesday,Night,Impression
